full_path,domain,label_prod_code,splimprint,is_front
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-4336-01_PART_1_OF_1_CHAL10_SF_CA2DE50F.jpg,reference,93-4336,4336;1;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-4405-01_PART_1_OF_1_CHAL10_SB_072D838C.jpg,reference,93-4405,4405;200,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-4405-01_PART_1_OF_1_CHAL10_SF_072D838C.jpg,reference,93-4405,4405;200,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-4741-01_PART_1_OF_1_CHAL10_SB_F42D7A5B.jpg,reference,93-4741,4741;9;3,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-4741-01_PART_1_OF_1_CHAL10_SF_F42D7A5B.jpg,reference,93-4741,4741;9;3,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-4742-01_PART_1_OF_1_CHAL10_SB_E62D736B.jpg,reference,93-4742,4742;9;3,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-4742-01_PART_1_OF_1_CHAL10_SF_E62D736B.jpg,reference,93-4742,4742;9;3,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5050-06_PART_1_OF_1_CHAL10_SB_992D4C9A.jpg,reference,93-5050,4833M;15;850,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5050-06_PART_1_OF_1_CHAL10_SF_992D4C9A.jpg,reference,93-5050,4833M;15;850,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5112-98_PART_1_OF_1_CHAL10_SB_4E2D2719.jpg,reference,93-5112,BVF;120;BVF;120,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5112-98_PART_1_OF_1_CHAL10_SF_4E2D2719.jpg,reference,93-5112,BVF;120;BVF;120,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5126-01_PART_1_OF_1_CHAL10_SB_382D9C7C.jpg,reference,93-5126,93;5126,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5126-01_PART_1_OF_1_CHAL10_SF_382D9C7C.jpg,reference,93-5126,93;5126,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5140-56_PART_1_OF_1_CHAL10_SB_1B2D0DF8.jpg,reference,93-5140,93;5140,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5140-56_PART_1_OF_1_CHAL10_SF_1B2D0DF8.jpg,reference,93-5140,93;5140,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5171-20_PART_1_OF_1_CHAL10_SB_4C2DA60D.jpg,reference,93-5171,93;5171,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5171-20_PART_1_OF_1_CHAL10_SF_4C2DA60D.jpg,reference,93-5171,93;5171,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5214-01_PART_1_OF_1_CHAL10_SB_5A2BAD7D.jpg,reference,93-5214,9;3;5214,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5214-01_PART_1_OF_1_CHAL10_SF_5A2BAD7D.jpg,reference,93-5214,9;3;5214,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5215-01_PART_1_OF_1_CHAL10_SB_562BAB0D.jpg,reference,93-5215,9;3;5215,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5215-01_PART_1_OF_1_CHAL10_SF_562BAB0D.jpg,reference,93-5215,9;3;5215,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5246-65_PART_1_OF_1_CHAL10_SB_9326C9E6.jpg,reference,93-5246,TV;U2;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5246-65_PART_1_OF_1_CHAL10_SF_9326C9E6.jpg,reference,93-5246,TV;U2;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5247-65_PART_1_OF_1_CHAL10_SB_8F26C7D6.jpg,reference,93-5247,TV;U7;15,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5247-65_PART_1_OF_1_CHAL10_SF_8F26C7D6.jpg,reference,93-5247,TV;U7;15,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5256-68_PART_1_OF_1_CHAL10_SB_15268A84.jpg,reference,93-5256,TEVA;5256,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5256-68_PART_1_OF_1_CHAL10_SB_8727C3AE.jpg,reference,93-5256,TEVA;5256,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5256-68_PART_1_OF_1_CHAL10_SF_15268A84.jpg,reference,93-5256,TEVA;5256,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5256-68_PART_1_OF_1_CHAL10_SF_8727C3AE.jpg,reference,93-5256,TEVA;5256,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5271-56_PART_1_OF_1_CHAL10_SB_EB2D75AB.jpg,reference,93-5271,93;5271,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5271-56_PART_1_OF_1_CHAL10_SF_EB2D75AB.jpg,reference,93-5271,93;5271,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5420-88_PART_1_OF_1_CHAL10_SB_8E2BC72E.jpg,reference,93-5420,0;5;5420,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5420-88_PART_1_OF_1_CHAL10_SF_8E2BC72E.jpg,reference,93-5420,0;5;5420,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5504-56_PART_1_OF_1_CHAL10_SB_292714E8.jpg,reference,93-5504,TEVA;5504,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5504-56_PART_1_OF_1_CHAL10_SF_292714E8.jpg,reference,93-5504,TEVA;5504,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5507-56_PART_1_OF_1_CHAL10_SB_0C270618.jpg,reference,93-5507,TEVA;5507,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5507-56_PART_1_OF_1_CHAL10_SF_0C270618.jpg,reference,93-5507,TEVA;5507,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5710-01_PART_1_OF_1_CHAL10_SB_3F2B9FCC.jpg,reference,93-5710,5710;1;25;250,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5710-01_PART_1_OF_1_CHAL10_SF_3F2B9FCC.jpg,reference,93-5710,5710;1;25;250,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5712-01_PART_1_OF_1_CHAL10_SB_242B924C.jpg,reference,93-5712,5712;5;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5712-01_PART_1_OF_1_CHAL10_SF_242B924C.jpg,reference,93-5712,5712;5;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5770-56_PART_1_OF_1_CHAL10_SB_E927F4FF.jpg,reference,93-5770,TEVA;5770,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5770-56_PART_1_OF_1_CHAL10_SF_E927F4FF.jpg,reference,93-5770,TEVA;5770,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5852-01_PART_1_OF_1_CHAL10_SB_512BA8FD.jpg,reference,93-5852,5852;20,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-5852-01_PART_1_OF_1_CHAL10_SF_512BA8FD.jpg,reference,93-5852,5852;20,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7158-06_PART_1_OF_1_CHAL10_SB_312B98DC.jpg,reference,93-7158,93;7158,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7158-06_PART_1_OF_1_CHAL10_SF_312B98DC.jpg,reference,93-7158,93;7158,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7167-98_PART_1_OF_1_CHAL10_SB_6129B0CD.jpg,reference,93-7167,93;7167,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7167-98_PART_1_OF_1_CHAL10_SF_6129B0CD.jpg,reference,93-7167,93;7167,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7178-01_PART_1_OF_1_CHAL10_SB_D329E9CF.jpg,reference,93-7178,7178;93,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7178-01_PART_1_OF_1_CHAL10_SF_D329E9CF.jpg,reference,93-7178,7178;93,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7212-01_PART_1_OF_1_CHAL10_SB_9F23CF8E.jpg,reference,93-7212,93;7212,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7212-01_PART_1_OF_1_CHAL10_SB_C92FE4DF.jpg,reference,93-7212,93;7212,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7212-01_PART_1_OF_1_CHAL10_SF_9F23CF8E.jpg,reference,93-7212,93;7212,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7212-01_PART_1_OF_1_CHAL10_SF_C92FE4DF.jpg,reference,93-7212,93;7212,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7220-06_PART_1_OF_1_CHAL10_SB_692934D9.jpg,reference,93-7220,93;7220,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7220-06_PART_1_OF_1_CHAL10_SF_692934D9.jpg,reference,93-7220,93;7220,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7234-01_PART_1_OF_1_CHAL10_SB_B13058E2.jpg,reference,93-7234,93;7234,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7234-01_PART_1_OF_1_CHAL10_SF_B13058E2.jpg,reference,93-7234,93;7234,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7242-06_PART_1_OF_1_CHAL10_SB_76293B69.jpg,reference,93-7242,93;7242,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7242-06_PART_1_OF_1_CHAL10_SF_76293B69.jpg,reference,93-7242,93;7242,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7247-06_PART_1_OF_1_CHAL10_SB_7329B9CD.jpg,reference,93-7247,9;3;7247,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7247-06_PART_1_OF_1_CHAL10_SF_7329B9CD.jpg,reference,93-7247,9;3;7247,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7256-01_PART_1_OF_1_CHAL10_SB_6C2F3619.jpg,reference,93-7256,9;3;72;56,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7256-01_PART_1_OF_1_CHAL10_SB_EA267553.jpg,reference,93-7256,9;3;72;56,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7256-01_PART_1_OF_1_CHAL10_SF_6C2F3619.jpg,reference,93-7256,9;3;72;56,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7256-01_PART_1_OF_1_CHAL10_SF_EA267553.jpg,reference,93-7256,9;3;72;56,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7304-65_PART_1_OF_1_CHAL10_SB_712F3889.jpg,reference,93-7304,93;7304,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7304-65_PART_1_OF_1_CHAL10_SF_712F3889.jpg,reference,93-7304,93;7304,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7305-65_PART_1_OF_1_CHAL10_SB_7C2F3E59.jpg,reference,93-7305,93;7305,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7305-65_PART_1_OF_1_CHAL10_SF_7C2F3E59.jpg,reference,93-7305,93;7305,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7334-01_PART_1_OF_1_CHAL10_SB_A929548A.jpg,reference,93-7334,TEVA;7334,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7334-01_PART_1_OF_1_CHAL10_SF_A929548A.jpg,reference,93-7334,TEVA;7334,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7336-06_PART_1_OF_1_CHAL10_SB_FA26FD17.jpg,reference,93-7336,TEVA;7336,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7336-06_PART_1_OF_1_CHAL10_SF_FA26FD17.jpg,reference,93-7336,TEVA;7336,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7338-01_PART_1_OF_1_CHAL10_SB_642D3229.jpg,reference,93-7338,93;7338;93;7338,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7338-01_PART_1_OF_1_CHAL10_SF_642D3229.jpg,reference,93-7338,93;7338;93;7338,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7365-56_PART_1_OF_1_CHAL10_SB_AA305552.jpg,reference,93-7365,9;3;7365,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7365-56_PART_1_OF_1_CHAL10_SF_AA305552.jpg,reference,93-7365,9;3;7365,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7370-01_PART_1_OF_1_CHAL10_SB_C419623B.jpg,reference,93-7370,TEVA;7370,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7370-01_PART_1_OF_1_CHAL10_SB_F026F807.jpg,reference,93-7370,TEVA;7370,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7370-01_PART_1_OF_1_CHAL10_SF_C419623B.jpg,reference,93-7370,TEVA;7370,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7370-01_PART_1_OF_1_CHAL10_SF_F026F807.jpg,reference,93-7370,TEVA;7370,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7380-01_PART_1_OF_1_CHAL10_SB_A0265062.jpg,reference,93-7380,9;3;7380,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7380-01_PART_1_OF_1_CHAL10_SB_B12958DA.jpg,reference,93-7380,9;3;7380,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7380-01_PART_1_OF_1_CHAL10_SF_A0265062.jpg,reference,93-7380,9;3;7380,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7380-01_PART_1_OF_1_CHAL10_SF_B12958DA.jpg,reference,93-7380,9;3;7380,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7385-56_PART_1_OF_1_CHAL10_SB_002F802C.jpg,reference,93-7385,93;7385;93;7385,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7385-56_PART_1_OF_1_CHAL10_SF_002F802C.jpg,reference,93-7385,93;7385;93;7385,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7426-56_PART_1_OF_1_CHAL10_SB_DC27EE6F.jpg,reference,93-7426,TV;7426,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7426-56_PART_1_OF_1_CHAL10_SF_DC27EE6F.jpg,reference,93-7426,TV;7426,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7436-01_PART_1_OF_1_CHAL10_SB_8D3046B2.jpg,reference,93-7436,93;7436;93;7436,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7436-01_PART_1_OF_1_CHAL10_SF_8D3046B2.jpg,reference,93-7436,93;7436;93;7436,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7438-01_PART_1_OF_1_CHAL10_SB_84304232.jpg,reference,93-7438,93;7438;93;7438,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7438-01_PART_1_OF_1_CHAL10_SF_84304232.jpg,reference,93-7438,93;7438;93;7438,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7443-56_PART_1_OF_1_CHAL10_SB_052702B8.jpg,reference,93-7443,TEVA;7443,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7443-56_PART_1_OF_1_CHAL10_SF_052702B8.jpg,reference,93-7443,TEVA;7443,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7465-98_PART_1_OF_1_CHAL10_SB_761DBB6D.jpg,reference,93-7465,TEVA;7465,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-7465-98_PART_1_OF_1_CHAL10_SF_761DBB6D.jpg,reference,93-7465,TEVA;7465,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-8035-01_PART_1_OF_1_CHAL10_SB_DC266E63.jpg,reference,93-8035,3;035;N,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-8035-01_PART_1_OF_1_CHAL10_SF_DC266E63.jpg,reference,93-8035,3;035;N,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-8036-01_PART_1_OF_1_CHAL10_SB_C2266173.jpg,reference,93-8036,6;036;N,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00093-8036-01_PART_1_OF_1_CHAL10_SF_C2266173.jpg,reference,93-8036,6;036;N,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00143-9920-01_PART_1_OF_1_CHAL10_SB_A4265272.jpg,reference,143-9920,H5,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00143-9920-01_PART_1_OF_1_CHAL10_SF_A4265272.jpg,reference,143-9920,H5,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00149-0007-05_PART_1_OF_1_CHAL10_SB_AB1FD58E.jpg,reference,149-7,Macrodantin;25;mg;0149-0007,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00149-0007-05_PART_1_OF_1_CHAL10_SF_AB1FD58E.jpg,reference,149-7,Macrodantin;25;mg;0149-0007,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-3650-70_PART_1_OF_1_CHAL10_SB_7626BB45.jpg,reference,172-3650,9200;TEVA,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-3650-70_PART_1_OF_1_CHAL10_SF_7626BB45.jpg,reference,172-3650,9200;TEVA,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-3761-60_PART_1_OF_1_CHAL10_SB_0E2D0708.jpg,reference,172-3761,3761,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-3761-60_PART_1_OF_1_CHAL10_SB_5226A915.jpg,reference,172-3761,3761,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-3761-60_PART_1_OF_1_CHAL10_SF_0E2D0708.jpg,reference,172-3761,3761,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-3761-60_PART_1_OF_1_CHAL10_SF_5226A915.jpg,reference,172-3761,3761,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-4280-60_PART_1_OF_1_CHAL10_SB_1D2D8EFC.jpg,reference,172-4280,7300,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-4280-60_PART_1_OF_1_CHAL10_SB_8F21C7EE.jpg,reference,172-4280,7300,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-4280-60_PART_1_OF_1_CHAL10_SF_1D2D8EFC.jpg,reference,172-4280,7300,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-4280-60_PART_1_OF_1_CHAL10_SF_8F21C7EE.jpg,reference,172-4280,7300,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-4626-60_PART_1_OF_1_CHAL10_SB_6B2DB59D.jpg,reference,172-4626,20;4626,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-4626-60_PART_1_OF_1_CHAL10_SF_6B2DB59D.jpg,reference,172-4626,20;4626,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5032-60_PART_1_OF_1_CHAL10_SB_002D0078.jpg,reference,172-5032,5032;20;25,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5032-60_PART_1_OF_1_CHAL10_SF_002D0078.jpg,reference,172-5032,5032;20;25,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5033-60_PART_1_OF_1_CHAL10_SB_BD2D5E9A.jpg,reference,172-5033,5033;10;12;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5033-60_PART_1_OF_1_CHAL10_SF_BD2D5E9A.jpg,reference,172-5033,5033;10;12;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5034-60_PART_1_OF_1_CHAL10_SB_052D0288.jpg,reference,172-5034,5034;20;12;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5034-60_PART_1_OF_1_CHAL10_SF_052D0288.jpg,reference,172-5034,5034;20;12;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5410-46_PART_1_OF_1_CHAL10_SB_502DA81D.jpg,reference,172-5410,5410;50,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5410-46_PART_1_OF_1_CHAL10_SF_502DA81D.jpg,reference,172-5410,5410;50,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5411-46_PART_1_OF_1_CHAL10_SB_552DAA8D.jpg,reference,172-5411,5411;100,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5411-46_PART_1_OF_1_CHAL10_SF_552DAA8D.jpg,reference,172-5411,5411;100,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5412-79_PART_1_OF_1_CHAL10_SB_862DC31E.jpg,reference,172-5412,5412;150,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-5412-79_PART_1_OF_1_CHAL10_SF_862DC31E.jpg,reference,172-5412,5412;150,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-7312-46_PART_1_OF_1_CHAL10_SB_972BCBDE.jpg,reference,172-7312,100;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00172-7312-46_PART_1_OF_1_CHAL10_SF_972BCBDE.jpg,reference,172-7312,100;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00173-0562-00_PART_1_OF_1_CHAL10_SB_A01C5002.jpg,reference,173-562,GX;CE5,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00173-0562-00_PART_1_OF_1_CHAL10_SF_A01C5002.jpg,reference,173-562,GX;CE5,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00173-0565-04_PART_1_OF_1_CHAL10_SB_461DA30D.jpg,reference,173-565,VALTREX;1;gram,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00173-0565-04_PART_1_OF_1_CHAL10_SF_461DA30D.jpg,reference,173-565,VALTREX;1;gram,True
